0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
24.8348,24.8350,24.7100,81.1525,32.8013,24.7983,24.9194,56.0074,19.8665,-85.9649,40.6121,41.3490,-1.2000,27.0300,27.2000,26.7000,26.8600,23.1276,31631100,0.0000,1.0000
56.9477,56.8067,56.4171,106.0753,27.2576,56.5267,57.8092,23.8157,46.4801,-87.3706,61.0557,32.1012,-2.5000,64.1500,64.5000,62.4700,62.6600,20.5006,31731100,0.0000,1.0000
27.1191,27.0967,27.1171,24.5359,24.7434,27.0925,27.0659,70.6507,57.8849,-59.1837,36.9846,42.1007,-0.0400,28.9800,29.5800,28.9200,29.4400,23.6262,47146800,0.0000,1.0000
27.2190,27.3300,27.2710,55.9653,25.8882,27.3742,27.0246,28.8440,43.7440,-84.4660,60.0863,23.6550,0.2400,30.5500,31.1300,30.5100,31.1100,23.6809,57376800,0.0000,1.0000
63.9031,63.6633,63.5405,27.1505,41.4006,63.4975,63.6207,84.8064,43.0053,-62.2159,58.9653,34.3300,0.0500,29.6275,29.7200,29.5000,29.6100,23.7627,43845200,0.0000,1.0000
29.2456,29.1600,29.0029,27.2143,82.2676,29.0925,29.1282,28.5819,26.9429,-23.4657,34.2392,41.3000,-1.5400,70.0000,72.0600,69.4400,70.0600,22.9216,55855600,0.0000,1.0000
30.5769,30.6000,30.5271,63.1766,106.3903,30.5475,30.5711,28.6595,46.3915,-1.7094,20.6221,65.0598,-0.1800,106.3000,108.1400,106.1300,107.9700,107.0812,29706955,0.0000,1.0000
29.3346,29.3229,29.4293,28.7468,24.4870,29.3298,29.2681,27.3715,77.4068,-25.4902,44.6875,41.8956,0.7675,53.3100,54.7300,52.9700,53.2100,17.4088,42638600,0.0000,1.0000
70.2227,70.2700,70.1300,30.4865,56.0380,70.2125,70.4835,173.4146,35.5213,-72.7273,45.6130,53.4740,-1.1900,96.0000,97.8700,95.0000,97.5600,31.9188,24300900,0.0000,1.0000
105.7110,105.8767,106.2076,29.5888,27.1724,105.8075,104.4961,31.8599,61.6992,-5.3364,32.5491,50.6975,1.9300,25.0000,25.1690,24.8700,25.1500,20.6299,38892400,0.0000,1.0000
53.3280,53.0917,53.1843,69.9706,27.1416,52.8333,52.9949,26.5684,49.7994,-38.3929,44.8685,36.0817,-1.2400,24.9800,25.0600,24.5200,24.6400,19.5989,60804900,0.0000,1.0000
94.5892,94.4883,94.6529,107.0207,63.4413,94.3108,92.6804,25.0184,62.8682,-4.2759,18.1609,21.1351,0.9400,29.1300,29.4250,29.0300,29.2700,23.4898,34331200,0.0000,1.0000
25.3579,25.4100,25.2729,53.3546,28.6884,25.4142,25.2966,26.0880,21.6509,-62.6087,51.1917,42.3268,-1.1900,23.5400,23.6500,23.3000,23.3000,17.4940,73048800,0.0000,1.0000
25.1984,25.3517,25.1655,95.1754,30.4383,25.4004,25.1123,42.1716,42.6303,-87.8613,26.6668,37.5140,-0.7100,24.1200,24.4001,24.0300,24.3000,18.2448,46462000,0.0000,1.0000
29.4644,29.5917,29.4519,25.1133,29.6501,29.5958,29.4728,79.9862,30.3288,-58.8608,21.2375,35.4279,-0.7300,52.0200,52.4400,51.8700,52.0400,49.4015,21149438,0.0000,1.0000
23.1037,23.0350,23.1667,24.9928,69.9424,22.9900,22.7996,105.8032,78.2260,-30.4348,36.2021,34.3823,0.4800,25.7100,25.8600,25.6000,25.6500,18.9488,67024800,0.0000,1.0000
24.0547,24.1650,24.1248,29.3372,107.0303,24.1575,24.1191,24.9137,62.0058,-36.1446,47.0640,18.5110,0.1200,43.1900,48.8800,43.1300,47.9400,15.6846,67981100,0.0000,1.0000
52.1236,52.2850,52.1971,23.4026,53.4769,52.2775,52.3458,56.8411,52.0606,-67.4074,46.5877,46.2828,-0.2400,102.8700,104.3700,102.0000,103.4400,16.9213,15244100,0.0000,1.0000
25.9321,25.9536,25.8955,24.1963,95.2204,25.9704,25.9112,27.1059,20.9097,-90.5660,43.2316,29.2704,-0.5400,17.8500,18.6100,17.6000,18.5000,14.4376,86865100,0.0000,1.0000
44.5282,44.9000,44.2895,52.2301,24.9801,44.8167,46.6313,27.3467,31.0976,-15.6667,39.9342,23.6610,-1.5600,25.7500,25.8400,25.3500,25.8100,20.8072,83534800,0.0000,1.0000
105.8717,105.4350,104.9590,25.8007,24.8052,105.4100,107.3671,63.3718,29.3397,-76.1084,18.9564,33.6468,-6.2500,29.7850,30.2200,29.7800,30.0200,22.8512,35202600,0.0000,1.0000
17.6794,17.6617,17.6114,43.1237,29.1955,17.6517,18.2737,29.3391,47.6761,-6.8323,48.8666,53.6196,0.5600,56.1800,58.3900,55.3900,57.7400,18.8909,44735300,0.0000,1.0000
25.8651,25.9650,25.9719,103.6350,23.4899,26.0167,25.6735,30.6717,53.1395,-51.7241,33.6500,56.6083,0.2400,24.8600,25.4800,24.7000,25.4800,20.5412,45530700,0.0000,1.0000
29.7672,29.6825,29.7329,17.4587,24.1154,29.7154,29.7090,29.2372,46.5839,-16.9492,63.1170,39.7718,0.3150,41.6700,41.7400,41.1600,41.6150,38.1873,42387608,0.0000,1.0000
58.1842,58.7750,57.7138,26.0288,52.1004,58.5558,60.3454,70.2518,22.0989,-68.9153,28.1936,45.6420,-5.7200,50.2000,51.4300,50.1600,51.1900,48.5946,34097825,0.0000,1.0000
25.0189,25.2450,25.1733,29.7005,25.7479,25.3292,24.9705,105.8181,48.3770,-17.0213,25.3350,25.6516,0.4300,30.3000,30.7300,30.0300,30.7000,26.0386,45098100,0.0000,1.0000
41.6681,41.7017,41.7448,56.5123,43.5896,41.7233,41.1908,53.1019,53.1091,-65.0000,38.9760,37.4099,0.4200,24.4400,24.6500,24.2000,24.6300,20.3352,59470400,0.0000,1.0000
50.3299,50.0750,50.1933,25.1512,103.4276,50.0608,50.2837,94.6533,41.4474,-12.4792,47.7611,37.5733,0.6200,26.6500,26.9800,26.2900,26.4600,22.7832,71431300,0.0000,1.0000
30.3167,30.3267,30.4981,41.8105,17.5816,30.4292,30.4354,25.5986,56.9515,-26.6667,32.7134,58.0220,0.9700,74.3100,74.9450,74.3100,74.7600,73.1155,17428067,0.0000,1.0000
24.3535,24.2833,24.4010,50.1125,25.9503,24.3250,24.2647,25.5479,57.0066,-19.0083,25.8173,33.8268,0.4400,26.8500,27.0000,26.8200,26.9000,19.8111,47594900,0.0000,1.0000
26.8348,26.9650,26.8086,30.6676,29.7508,26.9017,26.8464,29.7131,37.2570,-87.5000,32.6273,28.1456,-0.6000,70.7600,73.0800,70.5000,72.6000,23.7526,44727100,0.0000,1.0000
73.9557,74.0183,74.0400,24.4832,56.1354,73.8850,73.3764,22.9976,62.7944,-9.4148,31.6096,39.2047,0.2800,32.9300,33.6000,32.8000,33.5500,29.5340,45284700,0.0000,1.0000
26.9095,26.9000,26.8867,26.6993,25.0853,26.9025,26.9769,24.2379,39.0241,-69.2308,23.0281,46.5135,-0.1700,25.6000,25.6800,25.3400,25.3900,20.8268,63233700,0.0000,1.0000
70.2377,70.1267,70.1952,74.2724,41.8438,69.9208,69.0091,52.3933,60.6011,-10.2564,23.6279,33.2420,-0.9000,33.8600,34.2600,33.7100,34.0900,26.1242,71113800,0.0000,1.0000
33.2346,33.5983,33.5388,26.8543,50.2481,33.8317,32.9733,26.0177,49.0363,-53.2258,25.7150,24.6937,1.3200,69.0300,69.0800,68.6400,68.8100,66.5658,21421413,0.0000,1.0000
25.5458,25.6217,25.5905,70.4933,30.7028,25.6050,25.5739,43.3295,53.2794,-86.1538,52.7481,33.5224,0.3700,47.4200,47.5400,46.3600,46.6000,42.4596,23651887,0.0000,1.0000
34.1672,33.8800,33.8990,33.4632,24.5544,33.8900,33.9359,105.8810,42.9992,-38.1503,24.7752,27.3530,-1.7400,84.9400,85.8100,84.5000,84.9400,27.7899,32246600,0.0000,1.0000
68.8414,68.9767,69.1395,25.5968,26.6388,69.0775,68.8654,17.4155,67.9567,-42.2535,31.2079,24.1886,0.9500,28.3100,28.9200,28.1000,28.2300,21.7982,97480400,0.0000,1.0000
47.0535,46.7517,46.9829,33.7800,74.3152,46.6633,46.5649,26.0153,57.8794,-52.3605,23.5508,26.9123,0.7600,69.8100,71.0000,69.5000,70.5000,23.0656,39996200,0.0000,1.0000
87.0167,87.4283,86.7667,69.4911,26.8450,87.5950,88.6683,29.6636,29.7615,-92.5926,25.5180,24.6861,-3.1800,30.7900,30.9000,30.5500,30.5900,23.2851,39469400,0.0000,1.0000
28.4384,28.6667,28.5848,47.1586,70.5585,28.7200,28.4177,58.7311,48.6677,-91.1565,61.9765,46.0368,0.9100,173.8800,174.1300,169.8800,171.1900,28.0042,22995100,0.0000,1.0000
68.6231,69.3317,69.0400,85.6753,33.3354,69.2950,69.3309,25.1232,60.4533,-27.0000,26.8488,24.4426,1.6200,73.7600,74.4200,72.3200,73.1600,71.1716,35518251,0.0000,1.0000
30.7486,30.6283,30.7195,28.5456,25.6209,30.6042,30.5857,41.5990,53.2944,-47.5000,44.6649,25.4865,-0.0500,30.8400,30.8400,30.5700,30.5800,23.2775,46322500,0.0000,1.0000
167.1203,166.3450,168.1890,69.3239,33.6113,166.1825,164.1488,50.0302,77.7634,-16.9746,33.7268,32.7607,12.8800,27.2500,27.3600,27.0600,27.1700,20.0100,58830700,0.0000,1.0000
73.6692,73.8433,73.8633,30.7935,69.4008,73.7925,73.6145,30.2398,63.6496,-60.0000,39.2742,37.3337,0.2600,59.7500,60.9400,58.9400,60.5600,19.8135,35147600,0.0000,1.0000
30.8555,30.9117,30.8776,171.2788,47.3681,30.9000,30.6915,24.2167,56.7484,-98.3051,23.6064,56.6972,-0.0600,52.7600,53.1000,52.0600,52.7800,49.4013,36095539,0.0000,1.0000
28.1426,28.6458,28.0790,74.1909,85.3310,28.6750,28.7988,26.9331,26.2560,-96.1905,52.6099,28.3761,-2.1800,58.9400,59.6600,58.8100,59.6500,57.3581,27332475,0.0000,1.0000
57.4559,56.8667,58.2838,30.8988,28.5095,56.9133,56.7722,73.9238,77.6094,-8.5354,54.7819,38.4784,4.8700,26.4100,26.5300,26.3000,26.3500,19.6416,47925600,0.0000,1.0000
53.2400,53.2650,52.8695,27.5883,69.1640,53.0467,53.4806,26.9249,30.9459,-66.4122,33.6971,31.1437,-1.5600,19.3400,19.4400,18.8900,19.0400,14.8590,59925900,0.0000,1.0000
59.0460,59.1667,58.9057,60.2916,30.8376,59.0258,59.3664,70.1979,46.1316,-28.3988,53.4692,38.9982,-1.6100,23.2100,23.2800,22.8700,23.2000,18.3524,49207700,0.0000,1.0000
26.7734,26.8267,26.7638,52.4350,172.2880,26.8408,26.6971,33.4134,33.7781,-90.9100,53.7312,30.3805,-0.8400,104.1200,106.0000,103.7500,103.9400,17.0031,12798300,0.0000,1.0000
19.7025,20.0650,19.8229,58.7243,74.0004,20.1683,19.7792,25.5081,42.9939,-86.6667,46.5391,44.9813,0.4300,44.5800,44.8950,44.4000,44.7900,40.3036,41611300,0.0000,1.0000
23.6080,23.6933,23.6638,26.6915,30.8315,23.7967,23.8484,34.4900,37.9396,-76.9231,32.3495,55.9081,-0.2200,24.8000,25.0500,24.6500,25.0000,19.8853,46256000,0.0000,1.0000
105.0525,104.7167,104.4671,19.5922,27.1544,104.7842,107.1743,69.0460,36.4209,-64.7273,23.8046,47.3808,0.0000,112.7500,113.7500,111.2500,113.6200,18.5866,12101300,0.0000,1.0000
43.8260,43.6450,43.8795,23.5923,60.7354,43.5542,43.8184,46.6966,74.0744,-5.2897,27.6082,49.5414,1.7400,31.8500,31.9250,31.6400,31.8000,26.7942,37385300,0.0000,1.0000
24.5251,24.3300,24.5186,103.4172,52.2932,24.3375,24.4750,87.4119,66.1950,-3.8760,42.5998,45.6659,0.4500,23.9000,24.0200,23.8600,23.9400,19.7655,42205000,0.0000,1.0000
110.3908,110.0200,110.3857,44.1592,58.6034,109.8008,108.6516,28.4833,65.7128,-2.0800,58.2231,35.9977,2.5000,23.6100,23.8900,22.8100,23.4500,18.5501,215135700,0.0000,1.0000
31.9583,32.0067,31.9900,24.6903,26.6031,32.0342,31.8907,69.1048,48.6414,-76.9784,34.0837,26.7263,-0.3600,26.9000,27.1900,26.9000,26.9900,20.1187,58566600,0.0000,1.0000
24.1738,24.2617,24.1033,111.1911,19.4443,24.1958,24.4533,30.6643,27.8059,-87.2180,32.2799,24.0842,-1.0600,69.7500,70.0200,68.3500,68.5600,22.4309,29254400,0.0000,1.0000
24.2080,24.4517,24.3914,32.0141,23.4526,24.5617,24.5825,165.9807,41.2663,-78.0069,50.4982,26.7972,-0.3200,34.1800,34.5400,33.6500,33.7300,25.7661,125136900,0.0000,1.0000
26.9459,26.9617,26.9910,23.9695,103.6757,26.9975,26.7588,74.1232,50.5330,-50.0000,37.2861,45.7458,0.0200,28.6700,29.4815,28.6700,29.4200,22.6335,83695300,0.0000,1.0000
68.4699,68.1383,68.4310,24.3683,44.4344,67.7867,67.5484,30.9834,69.8703,-32.3725,28.1002,59.3888,1.7700,41.2200,41.6100,40.9200,41.2100,37.8156,37495627,0.0000,1.0000
35.4214,36.0650,35.6071,27.0243,24.7614,36.1675,34.6942,28.9273,39.3548,-97.9221,44.8179,33.7584,-2.3500,61.3100,61.5600,58.5000,59.1300,19.3456,50287600,0.0000,1.0000
28.2957,28.5100,28.3943,68.9695,111.3228,28.5258,28.4170,56.9657,55.4061,-3.1674,20.4163,30.2336,0.8400,48.2500,49.3300,47.8400,49.2900,16.1263,38108100,0.0000,1.0000
42.1684,42.4367,42.3362,35.4132,31.9350,42.6183,42.5325,53.5107,31.6943,-87.1111,22.9455,47.4306,-0.2100,30.5300,30.6100,30.2200,30.3200,25.8870,23982100,0.0000,1.0000
62.0849,62.0617,62.1329,28.3816,23.9110,62.0825,60.8487,59.2694,48.6654,-90.3963,49.1493,38.6071,0.5000,64.6300,65.2200,64.3500,65.1000,62.9768,18614662,0.0000,1.0000
46.1731,45.4000,46.1095,42.1119,24.2214,45.0808,46.7837,26.9248,69.9148,-0.6579,19.5163,29.7730,2.8600,45.0900,45.4400,44.8550,45.4300,41.1320,21607600,0.0000,1.0000
30.6028,30.5753,30.6152,62.2817,27.0213,30.6345,30.3735,19.9408,49.1613,-72.7273,39.4115,40.7753,-0.0600,28.0600,28.0800,27.8600,27.9100,20.8044,104253300,0.0000,1.0000
64.8433,64.8583,64.8567,46.9227,69.3036,64.8183,64.6598,23.8202,46.6215,-28.9855,32.6899,26.8328,-0.2800,51.8600,52.2100,51.2500,52.0550,48.7228,62513789,0.0000,1.0000
45.0019,45.1333,45.0462,30.6276,34.7370,45.1142,44.9607,104.3166,58.5369,-4.6512,31.2769,22.1708,0.2500,62.9500,62.9500,62.1150,62.3000,59.9063,42453083,0.0000,1.0000
27.8341,27.8317,27.9690,64.8779,28.3582,27.8867,27.8862,43.3288,84.1198,-34.0000,23.0321,60.6532,0.7000,35.5900,35.9800,35.5500,35.9400,31.6379,28060700,0.0000,1.0000
51.7725,51.6683,51.8100,45.0898,42.0103,51.7408,52.3262,24.4281,47.8422,-25.3191,19.3372,20.2289,1.8800,56.9500,57.0300,55.7400,55.8500,18.2725,29043200,0.0000,1.0000
62.3454,62.3583,62.6438,28.1861,61.8989,62.4725,62.0481,110.4546,73.4528,-49.4624,39.6569,42.0830,1.6500,73.9900,74.5100,73.8500,74.4100,72.7732,13969937,0.0000,1.0000
35.5093,35.6150,35.6186,51.7596,47.6618,35.6142,35.0850,32.1278,62.5067,-5.5556,55.8333,35.8555,-0.2900,26.3400,26.4501,26.2200,26.2800,19.5894,63040700,0.0000,1.0000
55.9596,55.4917,55.9357,63.0367,30.5865,55.3425,54.1530,24.2759,67.9724,-36.7601,31.3402,31.2920,0.9500,26.5000,26.9300,26.4500,26.8800,17.6461,94069300,0.0000,1.0000
74.7577,74.9533,74.8481,35.7367,64.8498,75.0983,74.7797,24.4193,33.7924,-73.5849,44.4031,27.7644,-1.0100,40.2900,40.6800,39.7500,39.9100,35.6653,56876800,0.0000,1.0000
26.6495,26.7117,26.6248,56.5661,44.9631,26.7650,26.6393,26.9486,31.9615,-94.1176,34.9563,26.0070,-0.6900,67.4400,69.9400,67.3700,69.8100,22.8398,38834900,0.0000,1.0000
25.9543,25.8350,25.9514,74.7196,28.1577,25.8142,25.6499,67.9760,68.0144,-2.7933,39.6259,46.1153,0.8500,70.0000,70.6900,69.8100,70.1200,22.9413,25377600,0.0000,1.0000
39.9988,40.0200,40.0262,26.5026,52.0144,39.9908,39.8942,36.6767,59.6594,-55.7971,27.1267,59.6602,0.2300,25.6900,25.9600,25.5600,25.6100,19.2987,44222400,0.0000,1.0000
71.3328,72.2500,70.0033,26.1334,63.1508,71.1767,76.4271,28.3745,26.6216,-70.8485,26.5224,38.5956,-9.0600,16.7800,16.9600,16.2400,16.2500,12.7728,67028900,0.0000,1.0000
70.4125,70.4900,70.3867,40.0695,35.6761,70.6042,70.6444,42.2212,34.8964,-85.9477,23.0768,36.0980,-0.6900,172.6900,174.1300,166.2500,166.5600,27.2468,17395300,0.0000,1.0000
25.7817,25.8433,25.8238,67.3120,56.6832,25.8592,25.6767,62.7689,53.5688,-88.6364,18.4442,35.5148,-0.0200,27.4900,27.9100,27.4100,27.5499,20.9033,56454300,0.0000,1.0000
16.5508,16.3300,16.6429,70.1439,74.4589,16.4683,16.0875,44.9790,57.9851,-45.2381,47.2160,43.3000,1.4201,112.1900,113.8700,108.3700,110.0000,35.9889,27488300,0.0000,1.0000
169.8993,170.0850,171.3952,25.8581,26.3931,170.2625,166.6456,30.6753,72.7609,-78.3910,17.7249,31.0221,12.1300,24.1300,24.2000,23.1100,23.3100,18.7918,119882100,0.0000,1.0000
28.0786,28.1583,27.9310,16.7812,26.1759,28.1017,28.3849,64.8867,22.5310,-91.8187,60.0101,23.4694,-1.7300,172.5000,174.4400,168.5000,168.6300,27.5855,24512000,0.0000,1.0000
113.9118,114.9350,113.7124,173.6667,40.1457,115.0075,113.2932,45.2932,42.7027,-85.9118,33.0900,25.6017,-4.7500,24.2100,24.2500,24.0300,24.1700,19.9554,52692500,0.0000,1.0000
25.0016,25.1817,24.8395,27.6530,67.2965,25.2000,24.9413,27.9131,19.0313,-94.0120,48.6037,20.1538,-2.6500,29.9000,29.9200,27.6600,28.1800,22.5118,193888500,0.0000,1.0000
163.1680,164.0017,165.0757,112.9801,70.0672,162.1583,154.9685,51.2337,73.1498,-30.2762,43.5528,48.8859,21.1200,84.7700,84.9000,83.9300,84.2700,82.4163,17152583,0.0000,1.0000
24.6695,24.6108,24.5524,24.4462,25.7601,24.6283,24.9657,62.1461,25.9826,-86.5385,41.5662,18.4590,-1.0700,108.2500,109.2600,105.5000,106.0300,106.0300,47043136,0.0000,1.0000
29.7928,29.5883,29.6229,169.2189,17.0343,29.4758,29.8307,35.6336,47.8698,-79.5276,40.9419,64.5573,-0.7100,35.1700,35.2000,34.0000,34.7500,30.5903,225493800,0.0000,1.0000
83.8316,84.0733,84.1767,24.3634,173.9023,83.9317,82.9681,55.8785,79.5945,-31.1881,42.5727,52.0588,1.0700,28.2800,28.4100,27.7900,27.9700,21.5975,57145300,0.0000,1.0000
108.9127,108.6167,108.9686,29.6340,27.5474,108.9550,110.3706,75.1913,48.1695,-71.0027,43.2832,45.4286,2.4300,25.8800,26.0500,25.4100,25.5700,16.7861,60620900,0.0000,1.0000
32.8237,32.3258,32.7626,84.8916,111.2724,32.0000,32.6360,26.8405,86.0472,-11.7493,47.0622,31.8330,3.1700,26.9000,26.9800,26.4300,26.4600,17.4660,61840600,0.0000,1.0000
28.3931,28.6117,28.4743,109.0715,24.1593,28.5933,28.4098,25.9488,47.8115,-87.1429,69.1226,51.5961,-0.3300,19.1300,19.1500,18.4343,18.7500,14.7379,81858400,0.0000,1.0000
25.9370,25.9833,25.9605,33.4633,170.7910,26.0117,25.5121,39.8479,49.4281,-85.3211,20.6670,35.5670,0.1300,50.7800,51.5400,50.3900,51.3800,48.7750,28167461,0.0000,1.0000
26.9348,26.9233,26.8986,28.4374,24.3316,26.9092,27.1199,70.9583,39.7592,-96.2500,28.5187,42.6254,0.0400,90.5600,93.2400,88.0000,88.0000,86.4998,42253469,0.0000,1.0000
18.6171,18.4954,18.7006,25.9462,29.7068,18.3611,18.1001,70.4888,69.0166,-43.5115,28.3480,36.1019,0.9600,51.6400,53.3600,51.4300,52.6400,17.2223,31606500,0.0000,1.0000
50.5797,50.3817,50.6786,26.8282,84.7073,50.5608,50.3673,25.9770,56.0934,-11.1475,28.6884,38.5273,1.6800,51.9700,52.2800,51.5300,51.8200,48.8446,33559073,0.0000,1.0000
92.7550,93.5300,93.0338,19.0940,108.9149,93.7667,93.0508,16.0329,36.3085,-100.0000,59.4754,66.6337,-2.5600,63.6300,65.7500,63.3800,65.0000,21.2661,39655600,0.0000,1.0000
52.7230,52.7650,52.5781,50.8021,33.9813,53.1167,52.9026,169.8225,37.3806,-64.5161,38.9941,23.9500,-2.3100,24.6300,24.6600,24.4000,24.5000,19.8551,44318900,0.0000,1.0000
51.3909,50.9367,51.4910,92.6690,28.3666,51.0817,50.6857,28.2467,58.0281,-25.4505,19.0600,27.4784,2.0800,30.1900,30.8300,30.1000,30.7600,25.9180,50309300,0.0000,1.0000
65.9493,66.3867,65.4633,52.1005,25.8905,66.5325,66.5458,117.2214,14.6910,-60.5337,54.0621,30.6419,-5.4900,101.6900,105.1200,99.9400,104.9400,17.1667,26431200,0.0000,1.0000
24.7677,24.7183,24.7129,51.7600,26.8770,24.7150,24.9124,25.5166,43.2951,-76.5625,18.4375,32.7025,-0.7900,105.4350,108.1400,105.3900,106.8100,106.3440,51062383,0.0000,1.0000
30.9092,31.0917,30.7762,64.1650,19.1967,31.1008,30.7000,160.9924,13.7500,-63.8356,26.3427,55.5974,-1.8600,25.8000,25.9800,25.7300,25.9510,17.1300,53800300,0.0000,1.0000
94.9930,94.3117,96.1124,24.7102,50.9636,93.9775,96.9525,24.6768,93.0177,-1.1711,41.2151,41.7561,15.3800,53.9500,54.0000,53.2100,53.7000,50.9774,32024385,0.0000,1.0000
106.2208,106.3083,105.8052,30.4133,91.8879,106.3042,107.2858,29.6845,40.4591,-26.8559,21.7815,26.6862,-2.3350,24.9600,25.0600,24.7000,25.0100,20.6489,60196300,0.0000,1.0000
25.3391,25.3067,25.3876,98.9271,51.6604,25.2317,25.0947,84.3458,72.2842,-2.5664,45.4052,67.6086,0.6900,63.1700,64.1200,62.7300,62.8000,20.5464,27268300,0.0000,1.0000
53.1240,53.0867,53.4614,105.0344,52.2134,53.1550,53.4716,109.2079,86.0504,-12.2449,60.4373,22.3126,2.5300,44.7500,45.9800,44.1300,44.9900,14.7194,57833800,0.0000,1.0000
24.6211,24.4283,24.5562,25.5532,63.5567,24.3742,24.8417,32.1006,60.8317,-4.8544,46.7385,33.4174,0.2400,88.7350,89.7800,87.9295,89.1300,87.6106,35501368,0.0000,1.0000
64.5334,64.6900,64.3448,54.0083,24.6333,64.6692,65.0156,28.5254,32.6179,-98.6193,37.4988,29.6888,-3.0800,83.4700,83.6900,82.6900,82.9800,81.5654,19097333,0.4200,1.0000
44.9571,44.9450,44.8348,24.6402,30.1649,45.0800,47.0217,26.0406,43.3692,-50.2762,34.6764,31.4964,-0.1200,64.8600,65.1500,64.2600,64.6500,62.1660,25270549,0.0000,1.0000
89.1732,88.7808,88.5029,63.9970,100.4057,88.8562,90.4561,26.8213,44.1115,-43.6769,37.5086,41.3456,-4.9050,46.3300,47.1750,46.2200,46.7500,43.4620,27510808,0.0000,1.0000
83.6684,83.7783,83.6519,44.4828,104.8820,83.7650,83.2658,18.5084,52.9286,-84.8958,24.5446,45.3454,-1.3000,45.3400,45.4000,44.9000,44.9500,40.6974,24770500,0.0000,1.0000
64.5770,64.5350,64.8871,87.9294,25.6959,64.6558,64.8237,50.2603,65.8240,-42.4242,27.4662,41.2883,2.1600,23.4500,23.6100,23.4200,23.4800,17.6291,44775200,0.0000,1.0000
45.0768,44.7242,45.1983,83.6828,54.1710,44.6675,44.1793,94.0646,74.3359,-10.3030,55.9391,43.2708,2.5000,34.4000,34.7300,34.1800,34.2300,26.2315,89518700,0.0000,1.0000
44.6544,44.5983,44.8681,65.2701,24.8151,44.6400,44.8133,53.5263,82.5331,-23.9362,36.8225,26.1223,2.3000,65.1900,65.2000,64.4800,64.7300,62.6188,19846832,0.0000,1.0000
23.3416,23.3800,23.4495,45.7789,63.4954,23.4350,23.2149,50.4854,71.2505,-29.6296,48.9586,40.3959,0.5600,90.5000,92.6200,90.2500,92.5600,30.2830,14999000,0.0000,1.0000
34.2163,34.1383,34.1481,45.2081,44.4872,34.0383,33.9891,66.9113,52.4354,-52.1127,37.5183,33.5996,0.8600,28.2100,28.2300,27.7800,28.0900,24.3851,51448500,0.0000,1.0000
64.4929,64.3817,64.4657,23.5630,87.5729,64.2383,64.4478,24.9306,72.6035,-29.7468,47.7922,30.7273,1.0600,26.7100,27.1666,26.6700,26.9500,23.2051,66360300,0.0000,1.0000
91.0780,90.9167,90.6252,34.1239,83.3402,90.8383,92.0127,31.3442,39.4286,-8.2073,45.0848,55.0006,0.3100,72.9600,73.1500,72.5300,72.7200,71.1203,13586784,0.0000,1.0000
27.9921,27.8950,28.0214,64.6607,65.4187,27.8900,27.8947,92.7388,63.4389,-37.1901,22.7366,52.9664,0.8300,22.2900,22.6100,22.2600,22.4800,16.8783,37053500,0.0000,1.0000
27.0085,26.8433,26.7748,90.0651,46.1122,26.8033,27.1003,106.4369,23.4536,-35.9750,35.6298,37.4729,-0.3100,28.3000,28.6900,28.1800,28.4500,21.4388,48525000,0.0000,1.0000
72.7271,72.8283,72.7000,28.1387,45.4124,72.6983,72.8915,25.1110,54.8297,-57.5000,26.0477,25.3016,-0.6300,27.2500,27.4200,26.5900,26.9100,17.6658,55350800,0.0000,1.0000
22.6341,22.7550,22.5314,26.5232,23.5458,22.7083,22.4840,52.8894,19.6761,-82.5175,23.4160,37.3285,-1.1000,24.0100,24.1101,23.7900,24.0000,18.0196,59586700,0.0000,1.0000
28.3039,28.3917,28.3838,72.7212,34.2254,28.3975,27.9532,24.3056,58.2652,-43.1133,48.7623,40.2640,-0.0400,100.0000,100.7500,97.8100,98.3700,32.1839,40590800,0.0000,1.0000
27.0082,27.0467,27.2038,22.3295,64.8117,27.0908,26.7664,65.4174,68.6687,-64.0288,18.8982,28.4122,1.6600,30.9000,31.0900,30.8400,30.9000,23.5211,75013900,0.1000,1.0000
23.4551,23.2042,23.5300,28.4518,89.9472,23.2004,23.4841,44.9040,76.7719,-7.9365,43.9775,34.0714,1.7300,25.7900,26.1000,25.7900,25.9700,19.2454,69506800,0.0000,1.0000
95.6117,95.0933,96.1038,27.4343,28.2279,94.7233,96.5011,89.8606,91.8029,-28.4010,46.3636,24.6429,7.6300,18.9100,19.9800,18.4700,19.8700,15.5068,91996200,0.0000,1.0000
30.7126,30.7283,30.7619,23.8211,26.5444,30.7008,30.4937,84.3522,77.2347,-33.9286,36.1473,24.2403,0.3800,19.3100,19.6800,19.2700,19.4400,15.1712,46419000,0.0000,1.0000
25.3284,25.1550,25.3648,97.9875,72.7050,25.1567,25.2069,64.2832,75.6734,-8.1250,44.3337,44.3951,0.8200,16.1000,16.4000,15.8900,16.1200,12.6706,69285100,0.0000,1.0000
19.2351,19.3425,19.1433,30.9039,22.1632,19.2175,19.5489,44.5627,41.3111,-23.9130,70.1044,24.5057,-0.8200,29.5900,29.6500,29.2100,29.4100,24.9445,31721800,0.0000,1.0000
19.2426,19.2017,19.1862,25.5660,28.4014,19.1817,19.2694,44.2885,48.5315,-23.0769,61.7296,42.1397,0.0700,26.1900,26.2500,25.8000,25.9800,21.3107,34286300,0.0000,1.0000
